,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Politeness,Text
164,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,Please explain why you think the `ClassNotFoundException` is incorrect. Possibly even share some code?
165,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"I want a pony.  Now we're done sharing what we want, did you have a question?"
166,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,The bug you refer to is detected in 1.6.0_4 and not yet fixed. Why wouldn't you expect it to be present in your environment?
167,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,Hi i asked a related question about just how many pixels android can draw and keep screen refresh speeds up. Just how many pixles are you drawing on each screeen and how fps are you getting ?
168,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Thanks, I forgot to add this . Where shall I add it in the list ?"
169,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Are the Ajax or other porlet technologies good enough?  Are there any other Java portlet technologies that I should study?
170,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,So the request *does* actually make it to your `update` method (i.e. gets routed via the mappings with the `PUT` method correctly)?
171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,what are you trying to do with the ticket itself? Is it an option to generate tickets as needed using keytabs?
172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Why are you trying to exchange data between component in the same system via a file?  Why not use a temporary file to create a mock file?
173,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,"I suppose you managed to connect your RMI registry and look up your remote object, right? Can you provide stacktrace (on client / server)?"
174,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,"@user393043, is it that you've consulted the documentation and are still confused?  Or that you haven't even looked at the docs in the first place?"
175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"So, your app creates a new html for each login? Or for each user?"
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,What's the relation between the classes Main and File2 ? (which one does inherit from which one ?)
177,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"What do you mean by *""the compiler thinks it's an integer""*. How can the compiler think a 30-digit number is an `Integer`?"
178,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,sounds like a permissioning issue on the linux box. have you tried chmod?
179,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,where are you viewing the records?? are you sure they are not stored well?
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Is `getFreeCrawler()` synchronized? In which line does the error occur?
181,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"What do you mean by this, ""I'm actually testing the solution to check, if it is not adapted to single specific format of token only.""  What is single specific format?"
182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"good question.  
Is the JVM open source (hotspot) or are the cools such as the javac compiler open source as well?"
183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Do you have a constructor defined for your class? Also, is the default JVM the official one from SUN?"
184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"*""I'm developing a Java desktop application that is to be used with Ubuntu.""*  What is the attraction of coding in Java when only targeting one OS?"
185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Do you want to simply have all the standard input in a single byte buffer at once?  Do you know a maximum length of the input stream?
186,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"it seems you are posting some parameter named `imagename` from your code, and you are trying to find path of that parameter ?? confusing, Or  if you are uploading the file and you want the path to file from client????"
187,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,"Then can you suggest me something, how should i do it. Because if i sort the array, i loose track of indexes, and i need to know which index the value came from??"
188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,Why would you need to parse the HTML that you are generating? Are you going to need to be able to insert inline HTML that could invalidate?
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Clues? Any code???
190,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,"Could you share the relevant information with us *irrespective* of whether it is an exception, and error, or something else?  Also, what does because I must there KeyPairValuOfStringAndCarType mean?"
191,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,"Sorry I didn't mentioned it, but it's tab separated... It is possible to quickly replace the ',' by a '.' in the code or do I have to replace it with notepad++ or something?"
192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,What do you mean by prefix?  Do you mean to add a prefix to all the entity class names?
193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,What do you mean by incrementally? Do you whant to add all permutations in a List or do you want a function that produce the next permutation from the given string ?
194,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,You just did! What are you asking that your query doesnt already do?
195,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,What's not working? what do you expect it to do?
196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,why would you have to upload the access database? isn't it already on the server??
197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,Your code isn't going to work anyway. How can `tags` contain a new instance of the tag object?
198,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,"I think you may have made a typo in your question, you show Data #3 at index 4, then later show Data[4] = Data #4.  But essentially you want to have an list with all 9 values, and fill in nulls where a value is not provided?"
199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Im also looking for an answear to this one. Is there any possibility with nhibernate to extend an entity from within another map without touching the ""main""-map ?"
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"If so, that's a hell of a perf hit to take just to show the user a moving progress indicator. Why not just show a spinning ball or similar while the file is copying?"
201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Having the number of managed threads isn't very meaningful as a metric; most of those threads will have near-zero overhead when they're sleeping. Why do you want to know?
202,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,"""Everything works except I can't register ANY mouseup/down events."" Do you get an error, or does it just not work?"
203,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,You are not talking about the **old** share button right? can you provide us the *other* blogs that have this special like plugin?
204,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,"what error did you get (exception/error message) ? what exactly do you want to achieve when you say ""merging"" 2 PNG ?"
205,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Why do you want 50 threads? And what is it that they are supposed to be doing exactly?
206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,***deletes even so cynical comment***. Can you tell a bit more about the nature of your data and how you want to display it?
207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,Are you sure you are getting the error on that line? What line are you trying to access the array on?
208,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"Hmmm, still don't quite see what you're aiming for. Could you perhaps explain where you *think* things can be generalised/abstracted (at least verbally/in pseudocode)?"
209,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,I thought about leaving it as a hint to anyone else that restarting VS can always solve unexpected problems. What do you think?
210,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,Internet Explorer may cause that. Can you check IE permissions please?
211,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,Can you also show us parts of your XML file? Maybe what you are looking for are the **children** of <Images>?
212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,This looks unnecessarily complicated. What are `prodsofar` and `listsofar` supposed to represent?
213,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,How do you do it presently? Do you persist the RedirectToRoute values in the POST form or hold them temporarily on the server somewhere?
214,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Why do you want to show multiple tooltips for a single control? Why not just combine the contents of the two into a single tooltip?
215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"Which part are you having trouble with? Do you need help determining if there are new items, or do you need to know how to start an executable once you've determined that there are new items?"
216,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,"I've re-read the question at least 4x's now and am still confused, re: if your manager has great faith in your development skills, why isn't your manager giving you senior-level responsibilities? Or is it just the title you are seeking?"
217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,That link isn't working for me. Can you check it?
218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"What do you mean it ""did not work""?  What happened?"
219,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,Sorry I figured the random characters in the receiving end of the socket gave it away. Why is the system receiving 94/64/and 7's (ascii decimal converted from ascii characters) and how can i fix it?
220,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,"Can you clarify a bit?  You mean a type that implements `IEnumerable(<T>)`, or like an `enum` with a set number of values?"
221,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,"@Dave Long: Thanks, great!  Would you know what the name of that command is, in Tools -> Options -> Environment -> Keyboard?"
222,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,I'm not sure what your problem is. Aren't you sure about how to automatically data bind it?
223,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"You may want to define efficient/clean. Do you mean simplest in terms of expression, or efficient in terms of processing speed, or most generic in terms of possible strings handled ... ?"
224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"What are you asking? How to modify a stored procedure using SQL, or how to send a SQL command to the server?"
225,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,"I think if you were to consider the DAL as a seperate entity and imagine that it was your sole responsibility whilst all consumers was work done by a third party, you would probably raise an exception for Access Denied - most of the framework would.  If however, you want to avoid _exception logic_ it would be helpful to provide functions to help the consumers determine if they have sufficient access to data - though that sounds like more of a business logic issue, which is it that controls the access?"
226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,"Dude, awesome planning.  Also, since there's at least two ways to do pretty much anything, how would you know if they are right or not?"
227,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,Thinking up good names is sometimes very hard. Why don't you post two examples and solicit names?
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,What is the purpose of knowing if they are using the computer or not? What happens if they are not?
229,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,"You are correct Yi Jiang, we are only using HTML for his web developer.  What do you mean when you refer to ""If so, then why add all the weight of a rendering engine when you can do the same natively?"""
230,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,Why are you attempting to do multi-threaded UI?  What is the problem that can't be solved with single-threaded UI?
231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,What do you know about the type already? Could you provide a sample context?
232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"Can you clarify the question? Are you asking why member variables must be declared outside the scope of a function, or are you finding that your constructor isn't working as expected?"
233,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,"you are not giving us **nearly** enough detail to answer your question. First things first - is this a top down game, isometric, side scrolling?"
234,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,I guess you could have mis-typed the name of the textbox control. Is it TextBox1? :)
235,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,I think this question it's more related to robotics than to coding. Have you tried to search into that category?
236,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,@marc thanks. how can i fix it?
237,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,I don't repro this at all.  What *exactly* do you type?
238,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,Your current solution may work but doesn't make sense to do it that way just so you can skip typing a class name.  What is the problem with using the class name?
239,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,"What kind of input are you looking for, give little more details. [CommonDialog](http://msdn.microsoft.com/en-us/library/system.windows.forms.commondialog.aspx) look at the classes inheriting it do any of them look right for you?"
240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Subjective and argumentative?  Really?
241,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,Sorry for inconvenience. try any help here is it an error?
242,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,Can you expand on your question?  Are one of the arguments in this function supposed to be passed from the server?
243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Show some code. How to you show the csv file?
244,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,You want to transform a string to a byte array but you don't want to specify the encoding. How would you possible decode it back to a string without knowing how it was encoded?
245,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,The resulting table shouldn't have that primary key. What provider are you using?
246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,Isn't that a bit of an odd measure? Would you choose to become a factory worker because it's *easier* and *faster to learn*?
247,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"@Jon Skeet @Brain Rasmussen I apologise, they did not appear on the 'related questions' nor on my searching. @digEmAll I'm somewhat new to C#, couldn't I use the second one if I used a nullable Bar?"
248,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"@phoog Ah, and haha, read this question: ""it's not homework"". It seems that he's creating square wheels in some company (or maybe he's freelance?)."
249,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Where's your public key token for the assembly?  Are you adding these manually to your config file or through the IDE?
250,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"Why can't your second snippet just `return result`? Or at least, if Yes or No or Cancel, `return result`?"
251,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,What do you mean? exact practical view?
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"do they have to be executables? what about MEF and doing the apps as plugins for the ""launcher""?"
253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,How are you using the FtWebRequest class? Do you have to problem with all FTP servers or just the one?
254,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,Sorry Allen...Have you been able to reproduce the users problems ? do you trust the user ?
255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"As an aside, do you do a lot of maintenance programming... on your own code?  How large, in LOC, are the projects you are working on?"
256,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,i've checked the values at the return statement...they're valid...but once it actually returns i get nothing. is this something to do with scope?
257,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,"What is the full exception?  Also, the bits you commented out, which actually iterate over the linq query, what does that look like?"
258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,"Also, what time are you synchronising? And why?"
259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,Could you be a bit more specific? What do you mean by short key for scroll?
260,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,How is your DAL structured? Is there only one Assembly?
261,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,"What would you like in the case of, e.g., `http://example.com/test.php?key=val` ? Or `http://example.com/test.htm#section1` ?"
262,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,"Perhaps this is not a good candidate for binding to a property grid.  Can you set the property, save the result, have that return instantly, and then later on, based on some user action, run your long-running operation?"
263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Delegates don't work!? Do you use Control.BeginInvoke() method to invoke delegates?
264,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,"Don't let that link get to the agile evangelists, they will ROTFLOL in the best Weird Al style. You put a ton of work in a feature and only after its almost DONE you get feedback from the primary consumer, guess what happened?"
265,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,I don't want to type my credentials in again. Couldn't you just give me an admin role and handle the authorization in your code?
266,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,"Thanks, Dimitry.  I responded on the other board as well, but do you have any samples of a wrapper-based timer that I can use?"
267,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Is there a reason you dont just let IIS do this for you?  Or use the `<authorization>` features in your web.config?
